"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"E";"Exportación";"2022";"";"660";"Afganistán";"15";"41203,7";"5281";
"E";"Exportación";"2022";"";"660";"Afganistán";"20";"237551,44";"158027";
"E";"Exportación";"2022";"";"660";"Afganistán";"21";"3533,79";"1303";
"E";"Exportación";"2022";"";"660";"Afganistán";"27";"876312,78";"550235";
"E";"Exportación";"2022";"";"660";"Afganistán";"30";"1098106,21";"607260,86";
"E";"Exportación";"2021";"";"660";"Afganistán";"12";"137,5";"1";
"E";"Exportación";"2021";"";"660";"Afganistán";"15";"29734,75";"8350";
"E";"Exportación";"2021";"";"660";"Afganistán";"20";"319966,79";"242319";
"E";"Exportación";"2021";"";"660";"Afganistán";"21";"33550";"22000";
"E";"Exportación";"2021";"";"660";"Afganistán";"27";"828800,9";"507720";
"E";"Exportación";"2021";"";"660";"Afganistán";"30";"515521,83";"241852,09";
"E";"Exportación";"2020";"";"660";"Afganistán";"15";"200523,48";"82967";
"E";"Exportación";"2020";"";"660";"Afganistán";"19";"89236,27";"50733,3";
"E";"Exportación";"2020";"";"660";"Afganistán";"20";"363975,5";"298464";
"E";"Exportación";"2020";"";"660";"Afganistán";"21";"5432,5";"106";
"E";"Exportación";"2020";"";"660";"Afganistán";"22";"22884,18";"3829,5";
"E";"Exportación";"2020";"";"660";"Afganistán";"27";"1699441,17";"1130299";
"E";"Exportación";"2020";"";"660";"Afganistán";"30";"537516,15";"278595,92";
"E";"Exportación";"2019";"";"660";"Afganistán";"15";"249828,87";"62367";
"E";"Exportación";"2019";"";"660";"Afganistán";"20";"315386,54";"240773";
"E";"Exportación";"2019";"";"660";"Afganistán";"21";"85416,07";"18885";
"E";"Exportación";"2019";"";"660";"Afganistán";"22";"40935,36";"35766";
"E";"Exportación";"2019";"";"660";"Afganistán";"23";"66,3";"58";
"E";"Exportación";"2019";"";"660";"Afganistán";"24";"16589,25";"320";
"E";"Exportación";"2019";"";"660";"Afganistán";"27";"1351391,18";"867285";
"E";"Exportación";"2019";"";"660";"Afganistán";"30";"405495,37";"208906,06";
"E";"Exportación";"2022";"";"070";"Albania";"11";"26569,88";"45600";
"E";"Exportación";"2022";"";"070";"Albania";"12";"339262,55";"16554,24";
"E";"Exportación";"2022";"";"070";"Albania";"13";"75546,24";"6795";
"E";"Exportación";"2022";"";"070";"Albania";"15";"421615,94";"151427,21";
"E";"Exportación";"2022";"";"070";"Albania";"16";"279315,09";"39800,54";
"E";"Exportación";"2022";"";"070";"Albania";"17";"124451,06";"33431,05";
"E";"Exportación";"2022";"";"070";"Albania";"18";"66946,66";"22924,5";
"E";"Exportación";"2022";"";"070";"Albania";"19";"1913036,3";"581605,54";
"E";"Exportación";"2022";"";"070";"Albania";"20";"71627,53";"24961,98";
"E";"Exportación";"2022";"";"070";"Albania";"21";"879718,34";"150325,89";
"E";"Exportación";"2022";"";"070";"Albania";"22";"572214,44";"450385,75";
"E";"Exportación";"2022";"";"070";"Albania";"23";"221376,07";"199583,18";
"E";"Exportación";"2022";"";"070";"Albania";"25";"44424,22";"107701,6";
"E";"Exportación";"2022";"";"070";"Albania";"27";"19261879,98";"23817343,83";
