"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"2022";"";"660";"Afganistán";"71";"8696";"22,15";
"I";"Importación";"2022";"";"660";"Afganistán";"73";"1975,3";"326,23";
"I";"Importación";"2022";"";"660";"Afganistán";"76";"47262,95";"10380";
"I";"Importación";"2022";"";"660";"Afganistán";"83";"134,89";"1,1";
"I";"Importación";"2022";"";"660";"Afganistán";"84";"123782,86";"471,6";
"I";"Importación";"2022";"";"660";"Afganistán";"85";"140822,8";"10350,5";
"I";"Importación";"2022";"";"660";"Afganistán";"87";"13559,57";"1506,25";
"I";"Importación";"2021";"";"660";"Afganistán";"71";"1449,8";"7,3";
"I";"Importación";"2021";"";"660";"Afganistán";"73";"1421,95";"41,88";
"I";"Importación";"2021";"";"660";"Afganistán";"76";"7872";"1062,38";
"I";"Importación";"2021";"";"660";"Afganistán";"82";"82,44";"1";
"I";"Importación";"2021";"";"660";"Afganistán";"83";"140,12";"4";
"I";"Importación";"2021";"";"660";"Afganistán";"84";"93835,12";"23284,08";
"I";"Importación";"2021";"";"660";"Afganistán";"85";"146415,85";"1199,44";
"I";"Importación";"2021";"";"660";"Afganistán";"87";"3975,15";"91,9";
"I";"Importación";"2021";"";"660";"Afganistán";"88";"1395,18";"1";
"I";"Importación";"2020";"";"660";"Afganistán";"71";"339,29";"8";
"I";"Importación";"2020";"";"660";"Afganistán";"82";"733,78";"41";
"I";"Importación";"2020";"";"660";"Afganistán";"83";"2612,35";"90,9";
"I";"Importación";"2020";"";"660";"Afganistán";"84";"7060,87";"123,55";
"I";"Importación";"2020";"";"660";"Afganistán";"85";"11841,21";"150,39";
"I";"Importación";"2020";"";"660";"Afganistán";"87";"1159,65";"26,27";
"I";"Importación";"2020";"";"660";"Afganistán";"88";"2854,33";"4,5";
"I";"Importación";"2019";"";"660";"Afganistán";"71";"11402,6";"12";
"I";"Importación";"2019";"";"660";"Afganistán";"73";"1298,98";"14,9";
"I";"Importación";"2019";"";"660";"Afganistán";"82";"279,68";"9";
"I";"Importación";"2019";"";"660";"Afganistán";"83";"1766,14";"67";
"I";"Importación";"2019";"";"660";"Afganistán";"84";"19533,45";"1058,3";
"I";"Importación";"2019";"";"660";"Afganistán";"85";"12276,48";"345,2";
"I";"Importación";"2019";"";"660";"Afganistán";"87";"2884,93";"37";
"I";"Importación";"2019";"";"660";"Afganistán";"88";"2228,48";"2";
"I";"Importación";"2019";"";"660";"Afganistán";"89";"593,59";"1";
"I";"Importación";"2022";"";"070";"Albania";"71";"583688,01";"8975,72";
"I";"Importación";"2022";"";"070";"Albania";"72";"7137099,94";"2809266";
"I";"Importación";"2022";"";"070";"Albania";"73";"1712648,24";"556601";
"I";"Importación";"2022";"";"070";"Albania";"76";"75496,72";"56587";
"I";"Importación";"2022";"";"070";"Albania";"82";"562,96";"14";
"I";"Importación";"2022";"";"070";"Albania";"83";"4708,07";"155,04";
"I";"Importación";"2022";"";"070";"Albania";"84";"473878,01";"24607,33";
"I";"Importación";"2022";"";"070";"Albania";"85";"100381,27";"1666,61";
"I";"Importación";"2022";"";"070";"Albania";"87";"452412,5";"72962,61";
"I";"Importación";"2021";"";"070";"Albania";"71";"1818,09";"3,04";
"I";"Importación";"2021";"";"070";"Albania";"72";"2681307,9";"1406871";
"I";"Importación";"2021";"";"070";"Albania";"73";"923440,83";"405135,95";
"I";"Importación";"2021";"";"070";"Albania";"76";"558520,42";"300254";
"I";"Importación";"2021";"";"070";"Albania";"82";"408,57";"12,9";
"I";"Importación";"2021";"";"070";"Albania";"83";"2320,75";"189,55";
"I";"Importación";"2021";"";"070";"Albania";"84";"489251,51";"369,84";
"I";"Importación";"2021";"";"070";"Albania";"85";"113556,16";"10880,6";
"I";"Importación";"2021";"";"070";"Albania";"86";"650,9";"42";
"I";"Importación";"2021";"";"070";"Albania";"87";"148551,74";"25199,5";
"I";"Importación";"2020";"";"070";"Albania";"71";"250,92";"1,1";
"I";"Importación";"2020";"";"070";"Albania";"72";"80192,4";"76993";
"I";"Importación";"2020";"";"070";"Albania";"73";"471249,51";"320037,2";
"I";"Importación";"2020";"";"070";"Albania";"76";"2633";"1638";
"I";"Importación";"2020";"";"070";"Albania";"83";"585,75";"11,7";
"I";"Importación";"2020";"";"070";"Albania";"84";"109690,29";"161388,76";
"I";"Importación";"2020";"";"070";"Albania";"85";"234864,61";"32653,99";
"I";"Importación";"2020";"";"070";"Albania";"87";"56822,44";"1465,2";
"I";"Importación";"2020";"";"070";"Albania";"89";"17806,06";"1485";
"I";"Importación";"2019";"";"070";"Albania";"71";"77,23";"1";
"I";"Importación";"2019";"";"070";"Albania";"72";"332902,7";"281193";
"I";"Importación";"2019";"";"070";"Albania";"73";"551755,32";"429271,9";
"I";"Importación";"2019";"";"070";"Albania";"76";"47705,84";"4202,5";
"I";"Importación";"2019";"";"070";"Albania";"78";"48000";"24384";
"I";"Importación";"2019";"";"070";"Albania";"82";"3886";"90";
"I";"Importación";"2019";"";"070";"Albania";"84";"41138,33";"3279,9";
"I";"Importación";"2019";"";"070";"Albania";"85";"41686,37";"10627,8";
"I";"Importación";"2019";"";"070";"Albania";"87";"77411,04";"2273,7";
"I";"Importación";"2019";"";"070";"Albania";"89";"443,08";"45";
"I";"Importación";"2022";"";"004";"Alemania";"71";"83118155,24";"1178561,17";
"I";"Importación";"2022";"";"004";"Alemania";"72";"1565603619,84";"1149092571,01";
"I";"Importación";"2022";"";"004";"Alemania";"73";"904982356,2";"245676576,59";
"I";"Importación";"2022";"";"004";"Alemania";"74";"245094523,47";"33879834,58";
"I";"Importación";"2022";"";"004";"Alemania";"75";"39836890,68";"3126554,14";
"I";"Importación";"2022";"";"004";"Alemania";"76";"564958571,22";"160832771,35";
"I";"Importación";"2022";"";"004";"Alemania";"78";"3958264,45";"1458055,39";
"I";"Importación";"2022";"";"004";"Alemania";"79";"4493174,94";"15325015,90";
"I";"Importación";"2022";"";"004";"Alemania";"80";"7781918,27";"242353,89";
"I";"Importación";"2022";"";"004";"Alemania";"81";"24863344,37";"2083548,51";
"I";"Importación";"2022";"";"004";"Alemania";"82";"242678296,03";"14796773,81";
"I";"Importación";"2022";"";"004";"Alemania";"83";"268132586,93";"30988709,21";
"I";"Importación";"2022";"";"004";"Alemania";"84";"6751963816,66";"413475729,62";
"I";"Importación";"2022";"";"004";"Alemania";"85";"4095760219,34";"254466718,02";
"I";"Importación";"2022";"";"004";"Alemania";"86";"199309495,17";"9221589,57";
"I";"Importación";"2022";"";"004";"Alemania";"87";"8016994459,47";"733747698,45";
"I";"Importación";"2022";"";"004";"Alemania";"88";"407209608,97";"1968497,00";
"I";"Importación";"2022";"";"004";"Alemania";"89";"24269652,91";"27855621,70";
"I";"Importación";"2021";"";"004";"Alemania";"71";"92671088,81";"1160851,71";
"I";"Importación";"2021";"";"004";"Alemania";"72";"1185508145,89";"1216738259,57";
"I";"Importación";"2021";"";"004";"Alemania";"73";"740246250,81";"311390595,58";
"I";"Importación";"2021";"";"004";"Alemania";"74";"301225524,2";"45610334,24";
"I";"Importación";"2021";"";"004";"Alemania";"75";"24318263,8";"2112214,05";
"I";"Importación";"2021";"";"004";"Alemania";"76";"403084361,3";"149228307,50";
"I";"Importación";"2021";"";"004";"Alemania";"78";"1835966,85";"415719,70";
"I";"Importación";"2021";"";"004";"Alemania";"79";"3825993,36";"15843555,42";
"I";"Importación";"2021";"";"004";"Alemania";"80";"2801410,64";"126182,24";
"I";"Importación";"2021";"";"004";"Alemania";"81";"19011779,24";"2228963,73";
"I";"Importación";"2021";"";"004";"Alemania";"82";"225897669,52";"12350072,30";
"I";"Importación";"2021";"";"004";"Alemania";"83";"257277511,68";"31365435,43";
"I";"Importación";"2021";"";"004";"Alemania";"84";"6384421519,48";"409293709,12";
"I";"Importación";"2021";"";"004";"Alemania";"85";"3927340846,75";"259715023,46";
"I";"Importación";"2021";"";"004";"Alemania";"86";"178869542,11";"11384117,52";
"I";"Importación";"2021";"";"004";"Alemania";"87";"6835247590,54";"680873919,56";
"I";"Importación";"2021";"";"004";"Alemania";"88";"301577905,5";"1305728,46";
"I";"Importación";"2021";"";"004";"Alemania";"89";"47599251,45";"23537708,46";
"I";"Importación";"2020";"";"004";"Alemania";"71";"77790067,72";"727196,70";
"I";"Importación";"2020";"";"004";"Alemania";"72";"970991612,28";"1332945281,26";
"I";"Importación";"2020";"";"004";"Alemania";"73";"629231427,52";"202111919,33";
"I";"Importación";"2020";"";"004";"Alemania";"74";"308336877,26";"57672571,21";
"I";"Importación";"2020";"";"004";"Alemania";"75";"19726842,15";"1259016,88";
"I";"Importación";"2020";"";"004";"Alemania";"76";"486390871,34";"141779061,04";
