"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"E";"Exportación";"2022";"";"660";"Afganistán";"62";"222,24";"1,57";
"E";"Exportación";"2022";"";"660";"Afganistán";"64";"224,5";"0,4";
"E";"Exportación";"2022";"";"660";"Afganistán";"69";"411316,3";"166331";
"E";"Exportación";"2021";"";"660";"Afganistán";"61";"101,8";"0,7";
"E";"Exportación";"2021";"";"660";"Afganistán";"62";"357,23";"1,7";
"E";"Exportación";"2021";"";"660";"Afganistán";"64";"284,14";"0,9";
"E";"Exportación";"2020";"";"660";"Afganistán";"61";"527,46";"5,67";
"E";"Exportación";"2020";"";"660";"Afganistán";"62";"9750";"144,82";
"E";"Exportación";"2020";"";"660";"Afganistán";"64";"343,8";"0,62";
"E";"Exportación";"2020";"";"660";"Afganistán";"65";"82,33";"0,42";
"E";"Exportación";"2019";"";"660";"Afganistán";"56";"347,87";"46";
"E";"Exportación";"2019";"";"660";"Afganistán";"61";"993,96";"13,61";
"E";"Exportación";"2019";"";"660";"Afganistán";"62";"746";"0,59";
"E";"Exportación";"2019";"";"660";"Afganistán";"64";"694,83";"3";
"E";"Exportación";"2019";"";"660";"Afganistán";"65";"80";"0,5";
"E";"Exportación";"2022";"";"070";"Albania";"52";"22130,23";"2204";
"E";"Exportación";"2022";"";"070";"Albania";"53";"9016,33";"168,49";
"E";"Exportación";"2022";"";"070";"Albania";"54";"153366,61";"12103,66";
"E";"Exportación";"2022";"";"070";"Albania";"55";"23195,82";"2186,96";
"E";"Exportación";"2022";"";"070";"Albania";"56";"18780,85";"1650";
"E";"Exportación";"2022";"";"070";"Albania";"57";"48944,43";"2339,73";
"E";"Exportación";"2022";"";"070";"Albania";"58";"63523,05";"5238,38";
"E";"Exportación";"2022";"";"070";"Albania";"59";"89572,42";"8123,94";
"E";"Exportación";"2022";"";"070";"Albania";"60";"83598,83";"7317,27";
"E";"Exportación";"2022";"";"070";"Albania";"61";"3863300,78";"227420,25";
"E";"Exportación";"2022";"";"070";"Albania";"62";"6457619,83";"197535,28";
"E";"Exportación";"2022";"";"070";"Albania";"63";"129472,29";"14091,72";
"E";"Exportación";"2022";"";"070";"Albania";"64";"557856,99";"20278,80";
"E";"Exportación";"2022";"";"070";"Albania";"65";"6281,25";"208,41";
"E";"Exportación";"2022";"";"070";"Albania";"66";"701,16";"151,72";
"E";"Exportación";"2022";"";"070";"Albania";"67";"793,51";"51,02";
"E";"Exportación";"2022";"";"070";"Albania";"68";"1418528,8";"5022464,12";
"E";"Exportación";"2022";"";"070";"Albania";"69";"31760635,2";"102680242,35";
"E";"Exportación";"2022";"";"070";"Albania";"70";"832017,13";"751140,71";
"E";"Exportación";"2021";"";"070";"Albania";"51";"1275";"6,72";
"E";"Exportación";"2021";"";"070";"Albania";"52";"81746,05";"9695,61";
"E";"Exportación";"2021";"";"070";"Albania";"53";"7548,45";"177,00";
"E";"Exportación";"2021";"";"070";"Albania";"54";"113704,1";"6730,07";
"E";"Exportación";"2021";"";"070";"Albania";"55";"19628,7";"2494,37";
"E";"Exportación";"2021";"";"070";"Albania";"56";"13888,21";"2394,08";
"E";"Exportación";"2021";"";"070";"Albania";"57";"12880,84";"560,86";
"E";"Exportación";"2021";"";"070";"Albania";"58";"104057,16";"7969,07";
"E";"Exportación";"2021";"";"070";"Albania";"59";"53303,65";"7593,06";
"E";"Exportación";"2021";"";"070";"Albania";"60";"70401,35";"3782,19";
"E";"Exportación";"2021";"";"070";"Albania";"61";"3103784,22";"210367,97";
"E";"Exportación";"2021";"";"070";"Albania";"62";"5285292,85";"171106,51";
"E";"Exportación";"2021";"";"070";"Albania";"63";"185208,14";"38931,28";
"E";"Exportación";"2021";"";"070";"Albania";"64";"711440,45";"50789,75";
"E";"Exportación";"2021";"";"070";"Albania";"65";"4761,5";"186,00";
"E";"Exportación";"2021";"";"070";"Albania";"66";"58,01";"9";
"E";"Exportación";"2021";"";"070";"Albania";"67";"2040,03";"56,99";
"E";"Exportación";"2021";"";"070";"Albania";"68";"933849,38";"3253255,04";
"E";"Exportación";"2021";"";"070";"Albania";"69";"21091930,25";"86706707,97";
"E";"Exportación";"2021";"";"070";"Albania";"70";"431059,45";"350497,86";
"E";"Exportación";"2020";"";"070";"Albania";"52";"53440,7";"5666,4";
"E";"Exportación";"2020";"";"070";"Albania";"53";"11245,76";"265,8";
"E";"Exportación";"2020";"";"070";"Albania";"54";"74256,94";"4729,13";
"E";"Exportación";"2020";"";"070";"Albania";"55";"21918,12";"2314,69";
"E";"Exportación";"2020";"";"070";"Albania";"56";"46355,08";"7649";
"E";"Exportación";"2020";"";"070";"Albania";"57";"33732,14";"1030,69";
"E";"Exportación";"2020";"";"070";"Albania";"58";"56536,66";"3159,67";
"E";"Exportación";"2020";"";"070";"Albania";"59";"62102,23";"9119,68";
"E";"Exportación";"2020";"";"070";"Albania";"60";"61018,1";"9143,15";
"E";"Exportación";"2020";"";"070";"Albania";"61";"1947891,64";"127570,71";
"E";"Exportación";"2020";"";"070";"Albania";"62";"3824326,83";"134000,46";
"E";"Exportación";"2020";"";"070";"Albania";"63";"92698,3";"8025,58";
"E";"Exportación";"2020";"";"070";"Albania";"64";"2658853,04";"275360,56";
"E";"Exportación";"2020";"";"070";"Albania";"65";"34362,38";"1084,85";
"E";"Exportación";"2020";"";"070";"Albania";"67";"929,38";"20,8";
"E";"Exportación";"2020";"";"070";"Albania";"68";"669114,9";"2443283,66";
"E";"Exportación";"2020";"";"070";"Albania";"69";"15964912,35";"78071978,24";
"E";"Exportación";"2020";"";"070";"Albania";"70";"374516,27";"421770,15";
"E";"Exportación";"2019";"";"070";"Albania";"52";"105077,24";"9146,07";
"E";"Exportación";"2019";"";"070";"Albania";"53";"17240,21";"10239,06";
"E";"Exportación";"2019";"";"070";"Albania";"54";"162275,06";"14401,79";
"E";"Exportación";"2019";"";"070";"Albania";"55";"19876,88";"2196,72";
"E";"Exportación";"2019";"";"070";"Albania";"56";"193089,42";"19725,58";
"E";"Exportación";"2019";"";"070";"Albania";"57";"6630,63";"679,38";
"E";"Exportación";"2019";"";"070";"Albania";"58";"77348,57";"5604,69";
"E";"Exportación";"2019";"";"070";"Albania";"59";"166787,42";"21835,22";
"E";"Exportación";"2019";"";"070";"Albania";"60";"60363,05";"7595,44";
