"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"2022";"";"660";"Afganistán";"90";"129326,18";"130";
"I";"Importación";"2022";"";"660";"Afganistán";"91";"4214,8";"1,18";
"I";"Importación";"2022";"";"660";"Afganistán";"92";"292,71";"2,7";
"I";"Importación";"2022";"";"660";"Afganistán";"94";"2496,23";"1306";
"I";"Importación";"2022";"";"660";"Afganistán";"95";"1854,42";"113,4";
"I";"Importación";"2022";"";"660";"Afganistán";"96";"168,2";"45";
"I";"Importación";"2022";"";"660";"Afganistán";"99";"1121,98";"99,88";
"I";"Importación";"2021";"";"660";"Afganistán";"90";"18347,71";"431,4";
"I";"Importación";"2021";"";"660";"Afganistán";"91";"16717,9";"32";
"I";"Importación";"2021";"";"660";"Afganistán";"94";"26126,65";"6618,5";
"I";"Importación";"2021";"";"660";"Afganistán";"95";"1288,43";"11";
"I";"Importación";"2021";"";"660";"Afganistán";"96";"254,45";"1,8";
"I";"Importación";"2021";"";"660";"Afganistán";"99";"33465,93";"1119,83";
"I";"Importación";"2020";"";"660";"Afganistán";"90";"5284,48";"75,1";
"I";"Importación";"2020";"";"660";"Afganistán";"95";"730,5";"6";
"I";"Importación";"2020";"";"660";"Afganistán";"96";"3994,78";"40";
"I";"Importación";"2020";"";"660";"Afganistán";"99";"40988,91";"1771,09";
"I";"Importación";"2019";"";"660";"Afganistán";"90";"2752,84";"5";
"I";"Importación";"2019";"";"660";"Afganistán";"91";"901,95";"4";
"I";"Importación";"2019";"";"660";"Afganistán";"94";"5074,72";"380";
"I";"Importación";"2019";"";"660";"Afganistán";"95";"2523,67";"56,5";
"I";"Importación";"2019";"";"660";"Afganistán";"96";"104,84";"3";
"I";"Importación";"2019";"";"660";"Afganistán";"97";"318,61";"12";
"I";"Importación";"2019";"";"660";"Afganistán";"99";"139384,28";"41743,47";
"I";"Importación";"2022";"";"070";"Albania";"90";"28775,86";"541,12";
"I";"Importación";"2022";"";"070";"Albania";"91";"649,67";"1,4";
"I";"Importación";"2022";"";"070";"Albania";"94";"185268,18";"31152,6";
"I";"Importación";"2022";"";"070";"Albania";"95";"12738,81";"2831";
"I";"Importación";"2022";"";"070";"Albania";"96";"1913,58";"7259,52";
"I";"Importación";"2022";"";"070";"Albania";"97";"2443,64";"9,6";
"I";"Importación";"2022";"";"070";"Albania";"99";"139958,83";"7964,66";
"I";"Importación";"2021";"";"070";"Albania";"90";"2032,42";"21,12";
"I";"Importación";"2021";"";"070";"Albania";"91";"539,81";"2,9";
"I";"Importación";"2021";"";"070";"Albania";"94";"27713,79";"14222,95";
"I";"Importación";"2021";"";"070";"Albania";"95";"56,61";"0,39";
"I";"Importación";"2021";"";"070";"Albania";"96";"6984,01";"438,59";
"I";"Importación";"2021";"";"070";"Albania";"97";"2789,06";"20,8";
"I";"Importación";"2021";"";"070";"Albania";"99";"113455,72";"36211,02";
"I";"Importación";"2020";"";"070";"Albania";"90";"152886,62";"1380,3";
"I";"Importación";"2020";"";"070";"Albania";"91";"2066,61";"8,9";
"I";"Importación";"2020";"";"070";"Albania";"94";"16598,3";"11007,5";
"I";"Importación";"2020";"";"070";"Albania";"95";"301,36";"8,1";
"I";"Importación";"2020";"";"070";"Albania";"96";"3396,45";"260";
"I";"Importación";"2020";"";"070";"Albania";"99";"102928,14";"16997,28";
"I";"Importación";"2019";"";"070";"Albania";"90";"217259,33";"4147,64";
"I";"Importación";"2019";"";"070";"Albania";"93";"165528";"72384";
"I";"Importación";"2019";"";"070";"Albania";"94";"4643,24";"3172";
"I";"Importación";"2019";"";"070";"Albania";"95";"565,23";"15,2";
"I";"Importación";"2019";"";"070";"Albania";"99";"89080,26";"6849,95";
"I";"Importación";"2022";"";"004";"Alemania";"90";"1821512488,29";"32433178,17";
"I";"Importación";"2022";"";"004";"Alemania";"91";"34536510,85";"388462,55";
"I";"Importación";"2022";"";"004";"Alemania";"92";"32764541,79";"537688,07";
"I";"Importación";"2022";"";"004";"Alemania";"93";"10063310,34";"1184076,13";
"I";"Importación";"2022";"";"004";"Alemania";"94";"393330366,75";"67639159,93";
"I";"Importación";"2022";"";"004";"Alemania";"95";"530216469,29";"15262187,26";
"I";"Importación";"2022";"";"004";"Alemania";"96";"156548714,59";"20647640,22";
"I";"Importación";"2022";"";"004";"Alemania";"97";"6412824,55";"10359,68";
"I";"Importación";"2022";"";"004";"Alemania";"98";"1012390,11";"4454,52";
"I";"Importación";"2022";"";"004";"Alemania";"99";"41844026,23";"31894230,37";
"I";"Importación";"2021";"";"004";"Alemania";"90";"1786290911,98";"27401764,66";
"I";"Importación";"2021";"";"004";"Alemania";"91";"59146818,05";"310405,25";
"I";"Importación";"2021";"";"004";"Alemania";"92";"46255199,69";"1138044,22";
