"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"E";"Exportación";"2022";"";"660";"Afganistán";"33";"407803,43";"5478,61";
"E";"Exportación";"2022";"";"660";"Afganistán";"38";"105397,67";"2691,5";
"E";"Exportación";"2022";"";"660";"Afganistán";"40";"1359800,58";"344091";
"E";"Exportación";"2022";"";"660";"Afganistán";"42";"1405,95";"850";
"E";"Exportación";"2022";"";"660";"Afganistán";"47";"64029,63";"237080";
"E";"Exportación";"2022";"";"660";"Afganistán";"48";"115";"1687";
"E";"Exportación";"2022";"";"660";"Afganistán";"49";"940,76";"20";
"E";"Exportación";"2021";"";"660";"Afganistán";"32";"40259,85";"6319,47";
"E";"Exportación";"2021";"";"660";"Afganistán";"33";"222461,7";"4514,61";
"E";"Exportación";"2021";"";"660";"Afganistán";"35";"20763";"17250";
"E";"Exportación";"2021";"";"660";"Afganistán";"38";"403708,5";"25775,06";
"E";"Exportación";"2021";"";"660";"Afganistán";"40";"973409,15";"293276";
"E";"Exportación";"2021";"";"660";"Afganistán";"48";"300";"29";
"E";"Exportación";"2021";"";"660";"Afganistán";"49";"137,77";"2,5";
"E";"Exportación";"2020";"";"660";"Afganistán";"33";"334286,98";"7857,22";
"E";"Exportación";"2020";"";"660";"Afganistán";"34";"131,98";"2,16";
"E";"Exportación";"2020";"";"660";"Afganistán";"38";"265087,89";"5922,3";
"E";"Exportación";"2020";"";"660";"Afganistán";"40";"1225707,12";"341373";
"E";"Exportación";"2020";"";"660";"Afganistán";"48";"7579,6";"290";
"E";"Exportación";"2019";"";"660";"Afganistán";"33";"428891,17";"21759,91";
"E";"Exportación";"2019";"";"660";"Afganistán";"34";"1333,66";"45,6";
"E";"Exportación";"2019";"";"660";"Afganistán";"35";"32839,12";"8334,63";
"E";"Exportación";"2019";"";"660";"Afganistán";"38";"352424,1";"6917,3";
"E";"Exportación";"2019";"";"660";"Afganistán";"40";"1088988,44";"344217,76";
"E";"Exportación";"2019";"";"660";"Afganistán";"42";"2425,26";"24";
"E";"Exportación";"2019";"";"660";"Afganistán";"48";"12086,29";"695";
"E";"Exportación";"2022";"";"070";"Albania";"31";"1071041,95";"601738,2";
"E";"Exportación";"2022";"";"070";"Albania";"32";"335169,83";"120994,3";
"E";"Exportación";"2022";"";"070";"Albania";"33";"858370,05";"58005,68";
"E";"Exportación";"2022";"";"070";"Albania";"34";"265088,37";"295964,95";
"E";"Exportación";"2022";"";"070";"Albania";"35";"32097,92";"26324,24";
