"flujo_codigo";"flujo_nombre";"periodo_anio";"periodo_mes";"pais_codigo";"pais_nombre";"taric";"euros";"kilos";
"I";"Importación";"2022";"";"660";"Afganistán";"03";"85850";"14291";
"I";"Importación";"2022";"";"660";"Afganistán";"07";"3402";"3743";
"I";"Importación";"2022";"";"660";"Afganistán";"08";"603337,78";"117520";
"I";"Importación";"2022";"";"660";"Afganistán";"09";"2143995,55";"2604,7";
"I";"Importación";"2021";"";"660";"Afganistán";"04";"12428,8";"320";
"I";"Importación";"2021";"";"660";"Afganistán";"07";"9664,43";"7815";
"I";"Importación";"2021";"";"660";"Afganistán";"08";"550245,28";"128390";
"I";"Importación";"2021";"";"660";"Afganistán";"09";"1148865,35";"76540,6";
"I";"Importación";"2020";"";"660";"Afganistán";"01";"491,15";"1";
"I";"Importación";"2020";"";"660";"Afganistán";"08";"140261,84";"68345";
"I";"Importación";"2020";"";"660";"Afganistán";"09";"1544735,47";"127032,44";
"I";"Importación";"2019";"";"660";"Afganistán";"05";"12151,34";"477,4";
"I";"Importación";"2019";"";"660";"Afganistán";"08";"788248,1";"411684";
"I";"Importación";"2019";"";"660";"Afganistán";"09";"321972,84";"458,8";
"I";"Importación";"2022";"";"070";"Albania";"03";"5993990,95";"506100,36";
"I";"Importación";"2022";"";"070";"Albania";"04";"8301,67";"2122,94";
"I";"Importación";"2022";"";"070";"Albania";"05";"93783,3";"43150";
"I";"Importación";"2022";"";"070";"Albania";"06";"17314";"22580";
"I";"Importación";"2022";"";"070";"Albania";"08";"8000";"5000";
"I";"Importación";"2022";"";"070";"Albania";"09";"1929318,36";"172389,6";
"I";"Importación";"2021";"";"070";"Albania";"03";"7270432,96";"721024,55";
"I";"Importación";"2021";"";"070";"Albania";"06";"9592,68";"9644";
"I";"Importación";"2021";"";"070";"Albania";"08";"8500";"5000";
"I";"Importación";"2021";"";"070";"Albania";"09";"1727709,85";"164886,93";
"I";"Importación";"2021";"";"070";"Albania";"10";"73,55";"1,06";
"I";"Importación";"2020";"";"070";"Albania";"02";"2139,9";"305,7";
"I";"Importación";"2020";"";"070";"Albania";"03";"7583890,54";"772762,58";
"I";"Importación";"2020";"";"070";"Albania";"06";"14100";"25000";
"I";"Importación";"2020";"";"070";"Albania";"08";"11135";"6550";
"I";"Importación";"2020";"";"070";"Albania";"09";"1390884,87";"137772";
"I";"Importación";"2020";"";"070";"Albania";"10";"62,37";"1,5";
"I";"Importación";"2019";"";"070";"Albania";"03";"6854518,3";"697792,62";
"I";"Importación";"2019";"";"070";"Albania";"07";"8817,31";"20610,4";
"I";"Importación";"2019";"";"070";"Albania";"08";"1250";"1000";
"I";"Importación";"2019";"";"070";"Albania";"09";"902437,36";"95936,89";
"I";"Importación";"2022";"";"004";"Alemania";"01";"16555457,21";"3696070,09";
"I";"Importación";"2022";"";"004";"Alemania";"02";"295444232,8";"79240877,52";
"I";"Importación";"2022";"";"004";"Alemania";"03";"59458733,58";"6198451,94";
"I";"Importación";"2022";"";"004";"Alemania";"04";"523845162,71";"144412019,70";
"I";"Importación";"2022";"";"004";"Alemania";"05";"28104109,2";"5414625,40";
"I";"Importación";"2022";"";"004";"Alemania";"06";"15651134,6";"4810684,89";
"I";"Importación";"2022";"";"004";"Alemania";"07";"25900609,37";"18395567,61";
"I";"Importación";"2022";"";"004";"Alemania";"08";"81323227,79";"15233367,83";
"I";"Importación";"2022";"";"004";"Alemania";"09";"118885163,91";"49315006,60";
"I";"Importación";"2022";"";"004";"Alemania";"10";"104795365,95";"309492226,48";
"I";"Importación";"2021";"";"004";"Alemania";"01";"19283074,89";"5116797,51";
"I";"Importación";"2021";"";"004";"Alemania";"02";"248262138,19";"99502625,29";
"I";"Importación";"2021";"";"004";"Alemania";"03";"54647999,72";"7440397,43";
"I";"Importación";"2021";"";"004";"Alemania";"04";"339562732,25";"130398556,64";
"I";"Importación";"2021";"";"004";"Alemania";"05";"31867469,75";"6967378,03";
"I";"Importación";"2021";"";"004";"Alemania";"06";"12417673,76";"7134449,52";
"I";"Importación";"2021";"";"004";"Alemania";"07";"21053776,62";"18149467,32";
"I";"Importación";"2021";"";"004";"Alemania";"08";"55792923,18";"13760202,79";
"I";"Importación";"2021";"";"004";"Alemania";"09";"93308515,23";"41937638,59";
"I";"Importación";"2021";"";"004";"Alemania";"10";"98030015,18";"354734225,25";
"I";"Importación";"2020";"";"004";"Alemania";"01";"20990124,48";"6465160,84";
"I";"Importación";"2020";"";"004";"Alemania";"02";"213850079";"61858812,58";
"I";"Importación";"2020";"";"004";"Alemania";"03";"55660598,35";"6775761,49";
"I";"Importación";"2020";"";"004";"Alemania";"04";"334077492,52";"132162071,33";
"I";"Importación";"2020";"";"004";"Alemania";"05";"21180058,35";"4910569,84";
"I";"Importación";"2020";"";"004";"Alemania";"06";"10805506,99";"3196728,31";
"I";"Importación";"2020";"";"004";"Alemania";"07";"22988761,73";"18591321,50";
"I";"Importación";"2020";"";"004";"Alemania";"08";"68911064,88";"16233693,75";
"I";"Importación";"2020";"";"004";"Alemania";"09";"99390411,58";"42874909,58";
"I";"Importación";"2020";"";"004";"Alemania";"10";"41940143,38";"197065819,82";
"I";"Importación";"2019";"";"004";"Alemania";"01";"22560201,56";"6515978,80";
"I";"Importación";"2019";"";"004";"Alemania";"02";"258805114,36";"68502348,72";
"I";"Importación";"2019";"";"004";"Alemania";"03";"73615281,47";"9447393,37";
"I";"Importación";"2019";"";"004";"Alemania";"04";"379045778,69";"158558577,09";
"I";"Importación";"2019";"";"004";"Alemania";"05";"26468157,86";"5908263,02";
"I";"Importación";"2019";"";"004";"Alemania";"06";"14213660,53";"4897065,34";
"I";"Importación";"2019";"";"004";"Alemania";"07";"22503879,8";"18943969,70";
"I";"Importación";"2019";"";"004";"Alemania";"08";"54777924,96";"13487814,01";
"I";"Importación";"2019";"";"004";"Alemania";"09";"82466073,25";"36892981,93";
"I";"Importación";"2019";"";"004";"Alemania";"10";"18304773,76";"73005925,81";
"I";"Importación";"2022";"";"043";"Andorra";"01";"59870,27";"41270";
"I";"Importación";"2022";"";"043";"Andorra";"04";"9895,6";"3889,64";
"I";"Importación";"2022";"";"043";"Andorra";"09";"110";"29,08";
